Indicator name
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for science, Male"
"Fraction of Children Under 5 Not Stunted, Male"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for science, Female"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, Male"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Severity;PISA 2000 for grade 15Y using MPL Level 2 for math, Male"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for math, Female"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading, First Quintile"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading, Rural"
Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for science
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Severity;PISA-D 2017 for grade 15Y using  for math, Second Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Third Quintile"
Learning Deprivation Severity;PISA-D 2017 for grade 15Y using  for math
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for reading, Female"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for science, Female"
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for math, Third Quintile"
Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for reading
"Harmonized Test Scores, Male"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, First Quintile"
"Learning Deprivation Severity;PISA 2000 for grade 15Y using MPL Level 2 for math, Female"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for math, Female"
Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for reading
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Female"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for reading, Rural"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for science, Urban"
"Harmonized Test Scores, Female"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for math, Urban"
Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, First Quintile"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for reading, Urban"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading, Urban"
"Learning Deprivation Severity;PISA 2000 for grade 15Y using MPL Level 2 for math, First Quintile"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for reading, Female"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Human Capital Index (HCI), Upper Bound (scale 0-1)"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, Second Quintile"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for math, Third Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for science, Rural"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for science, Male"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Severity;PISA 2000 for grade 15Y using MPL Level 2 for reading, First Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for math, Urban"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Female"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for science, First Quintile"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Male"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for science, Fourth Quintile"
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for reading, First Quintile"
Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading
"Human Capital Index (HCI), Female (scale 0-1)"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for math, Urban"
Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math, Urban"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for reading, Fifth Quintile"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for reading, First Quintile"
Learning-Adjusted Years of School
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for math
"Human Capital Index (HCI), Male (scale 0-1)"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for reading, Fourth Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for math, Urban"
"Learning Deprivation Severity;PISA 2000 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Male"
Survival Rate from Age 15-60
Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for reading
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
Human Capital Index (HCI) (scale 0-1)
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, Female"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Urban"
"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Male"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Female"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for math, Second Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for science
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for reading, Male"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Rural"
Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for science, Male"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for science, Third Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for math, First Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for math, Second Quintile"
"Survival Rate from Age 15-60, Male"
"Expected Years of School, Female"
"Human Capital Index (HCI), Lower Bound (scale 0-1)"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for math, Urban"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math, Male"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for reading, Female"
Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for science
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for science, Male"
Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Severity;PISA-D 2017 for grade 15Y using  for math, Urban"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for math, Male"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for science, Female"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math, Female"
"Expected Years of School, Male"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for math, Second Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Male"
"Learning-Adjusted Years of School, Male"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for reading, Female"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Rural"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading, Male"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for reading, Male"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, Urban"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for reading, Second Quintile"
Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for reading
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for science, Third Quintile"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for reading, Male"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for math, Male"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for reading, First Quintile"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for reading, Female"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math, Female"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for math, Urban"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Probability of Survival to Age 5, Female"
"Learning Deprivation Severity;PISA 2000 for grade 15Y using MPL Level 2 for reading, Female"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for science, Rural"
"Learning Deprivation Severity;PISA-D 2017 for grade 15Y using  for math, Fifth Quintile"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Urban"
"Learning Deprivation Severity;PISA-D 2017 for grade 15Y using  for math, Male"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Gap;PISA 2000 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for science, Urban"
"Learning-Adjusted Years of School, Female"
Learning Deprivation Gap;PISA 2006 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for reading, Urban"
"Learning Deprivation Severity;PISA-D 2017 for grade 15Y using  for math, Third Quintile"
Probability of Survival to Age 5
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, First Quintile"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Third Quintile"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for science, First Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for reading, Second Quintile"
Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for reading
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math, Female"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Gap;PISA-D 2017 for grade 15Y using  for math, First Quintile"
"Learning Deprivation Severity;PISA 2006 for grade 15Y using MPL Level 2 for reading, Urban"
