name
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for math, Urban"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Gap;PISA-D for grade 15Y using  for science, Third Quintile"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
Learning Deprivation Gap;PISA-D for grade 15Y using  for science
Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Gap;PISA for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for reading, Rural"
Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for math, Second Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Gap;PISA-D for grade 15Y using  for science, Fifth Quintile"
"Learning Deprivation Gap;PISA for grade 15Y using MPL Level 2 for math, Urban"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for math, Second Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Rural"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA-D for grade 15Y using  for math, Urban"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math, Third Quintile"
Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for reading
Learning Deprivation Gap;PISA for grade 15Y using MPL Level 2 for reading
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
"Learning Deprivation Gap;PISA for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Gap;PISA-D for grade 15Y using  for science, Second Quintile"
"Learning Deprivation Gap;PISA for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for math, Urban"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Gap;PISA 2012 for grade 15Y using MPL Level 2 for reading, Urban"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Severity;PISA-D for grade 15Y using  for math, Fourth Quintile"
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
Probability of Survival to Age 5
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math, Rural"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for science, Third Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Learning Deprivation Gap;PISA-D for grade 15Y using  for reading, Third Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Learning Deprivation Gap;PISA 2015 for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Gap;PISA-D for grade 15Y using  for reading, Urban"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Learning Deprivation Gap;PISA-D for grade 15Y using  for math, Fourth Quintile"
"Learning Deprivation Gap;PISA 2018 for grade 15Y using MPL Level 2 for science, Rural"
"Learning Deprivation Gap;PISA 2009 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for reading, Urban"
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for science, Third Quintile"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for reading, Urban"
Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for science
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for reading, Fifth Quintile"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for science, Rural"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for reading, Rural"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for reading
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for science, Urban"
"Above Proficiency;PISA-D for grade 15Y using  for reading, Fourth Quintile"
"Learning Deprivation Gap;PASEC 2019 for grade 2 using MPL 4 for reading, Urban"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for math, Urban"
"Above Proficiency;PISA-D for grade 15Y using  for science, Second Quintile"
Learning Deprivation Gap;PASEC for grade 2 using MPL 4 for reading
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
Learning Deprivation Gap;PASEC for grade 2 using MPL 4 for math
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for math, Urban"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for reading, Third Quintile"
Above Proficiency;PISA-D for grade 15Y using  for science
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
Learning Deprivation Severity;PISA-D for grade 15Y using  for science
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for reading, Urban"
"Learning Deprivation Severity;PISA-D for grade 15Y using  for reading, Fourth Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for science, Fourth Quintile"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for reading, Rural"
"Above Proficiency;PISA-D for grade 15Y using  for reading, Rural"
Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for math
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for math, Rural"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for math, Rural"
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Severity;PISA-D for grade 15Y using  for science, Third Quintile"
Above Proficiency;PISA for grade 15Y using MPL Level 2 for math
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for science, Third Quintile"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for math, Rural"
"Above Proficiency;PISA-D for grade 15Y using  for science, Third Quintile"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Gap;PASEC for grade 2 using MPL 4 for math, Rural"
Learning Deprivation Severity;PASEC for grade 2 using MPL 4 for math
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for science, Third Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for science, Rural"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for science, Third Quintile"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for reading
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for reading, Second Quintile"
Learning Deprivation Severity;PISA-D for grade 15Y using  for reading
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for math, Urban"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for math, Rural"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for science, Third Quintile"
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for science, Second Quintile"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for science, Second Quintile"
Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for reading
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for science, Third Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for reading, Second Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for science, Urban"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for reading, Rural"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for science, Urban"
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Severity;PISA-D for grade 15Y using  for science, Fifth Quintile"
"Learning Deprivation Severity;PISA-D for grade 15Y using  for reading, Rural"
"Learning Deprivation Severity;PISA-D for grade 15Y using  for science, Fourth Quintile"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for math, Second Quintile"
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for science, Fourth Quintile"
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for science, Third Quintile"
Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for science
Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for math
"Learning Deprivation Severity;PISA-D for grade 15Y using  for reading, Second Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for science, Urban"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Learning Deprivation Gap;PASEC for grade 2 using MPL 4 for reading, Rural"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for math, Urban"
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for math, Third Quintile"
"Learning Deprivation Gap;PASEC 2019 for grade 2 using MPL 4 for math, Rural"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for science, Urban"
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for science, Fifth Quintile"
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for reading, Urban"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for reading, Urban"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for science, Rural"
"Learning Deprivation Severity;PISA-D for grade 15Y using  for science, Urban"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for math, Second Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for math, Fourth Quintile"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for science, Rural"
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for reading, Rural"
"Above Proficiency;PISA-D for grade 15Y using  for math, Second Quintile"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for math, Fourth Quintile"
"Learning Deprivation Severity;PISA-D for grade 15Y using  for reading, Urban"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for science, Rural"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
Learning Deprivation Gap;PASEC 2019 for grade 2 using MPL 4 for math
"Learning Deprivation Gap;PASEC 2019 for grade 2 using MPL 4 for reading, Rural"
"Learning Deprivation Severity;PISA 2009 for grade 15Y using MPL Level 2 for science, Third Quintile"
Above Proficiency;PISA-D for grade 15Y using  for reading
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for reading, Urban"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Learning Deprivation Severity;PISA 2018 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for science, Urban"
"Above Proficiency;PISA for grade 15Y using MPL Level 2 for reading, Fifth Quintile"
"Learning Deprivation Gap;PASEC 2019 for grade 2 using MPL 4 for math, Urban"
Learning Deprivation Gap;PASEC 2019 for grade 2 using MPL 4 for reading
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for science, Second Quintile"
"Learning Deprivation Severity;PISA for grade 15Y using MPL Level 2 for science, Rural"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for reading, Second Quintile"
"Above Proficiency;PISA 2009 for grade 15Y using MPL Level 2 for science, Fifth Quintile"
"Above Proficiency;PISA 2018 for grade 15Y using MPL Level 2 for reading, Third Quintile"
"Learning Deprivation Severity;PISA 2012 for grade 15Y using MPL Level 2 for reading, Fourth Quintile"
"Above Proficiency;PISA-D for grade 15Y using  for math, Third Quintile"
"Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for reading, Urban"
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for reading, Third Quintile"
Learning Deprivation Severity;PISA 2015 for grade 15Y using MPL Level 2 for science
Learning Deprivation Gap;PISA for grade 15 year olds using MPL Level 2 for math
Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for science
"Above Proficiency;PISA 2012 for grade 15Y using MPL Level 2 for math, Fifth Quintile"
"Above Proficiency;PISA 2015 for grade 15Y using MPL Level 2 for science, Third Quintile"
