INDICATOR_ROOT_NAME
Expected Years of School
Learning Deprivation Gap;PASEC for grade 6 using MPL 4 for reading
Above Proficiency;TIMSS for grade 5 using MPL Low (400 points) for math
Learning Deprivation Severity;LLECES for grade 6 using MPL Level 3 for reading
Learning Deprivation Gap;LLECES for grade 6 using MPL Level 3 for reading
Learning Deprivation Severity;PASEC for grade 6 using MPL 4 for math
Learning Deprivation Severity;PIRLS for grade 6 using MPL Low (400 points) for reading
Learning Deprivation Gap;TIMSS for grade 6 using MPL Low (400 points) for science
Learning Deprivation Severity;PASEC for grade 6 using MPL 4 for reading
Learning Deprivation Severity;SACMEQ for grade 6 using MPL Level 5 for reading
Learning Deprivation Gap;SACMEQ for grade 6 using MPL Level 5 for reading
Above Proficiency;PASEC for grade 6 using MPL 4 for reading
Above Proficiency;PASEC for grade 6 using MPL 4 for math
Above Proficiency;SACMEQ for grade 6 using MPL Level 5 for reading
Above Proficiency;TIMSS for grade 6 using MPL Low (400 points) for science
Above Proficiency;TIMSS for grade 6 using MPL Low (400 points) for math
Learning Deprivation Severity;TIMSS for grade 8 using MPL Low (400 points) for science
Learning Deprivation Gap;TIMSS for grade 8 using MPL Low (400 points) for science
Learning Deprivation Gap;TIMSS for grade 8 using MPL Low (400 points) for math
Above Proficiency;TIMSS for grade 8 using MPL Low (400 points) for math
Learning Deprivation Severity;TIMSS for grade 8 using MPL Low (400 points) for math
Learning Deprivation Severity;TIMSS for grade 6 using MPL Low (400 points) for science
Above Proficiency;LLECES for grade 6 using MPL Level 3 for reading
Above Proficiency;PIRLS for grade 6 using MPL Low (400 points) for reading
Population Age primary for Reference Year 2019;
Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)
Learning Deprivation Severity;TIMSS for grade 9 using MPL Low (400 points) for math
Population for Reference Year 2019;
Learning Deprivation Gap;TIMSS for grade 9 using MPL Low (400 points) for math
Above Proficiency;TIMSS for grade 9 using MPL Low (400 points) for math
Learning Deprivation Gap;TIMSS for grade 9 using MPL Low (400 points) for science
Above Proficiency;TIMSS for grade 8 using MPL Low (400 points) for science
Learning Deprivation Severity;TIMSS for grade 9 using MPL Low (400 points) for science
Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold
Above Proficiency;TIMSS for grade 9 using MPL Low (400 points) for science
Administration of a nationally-representative learning assessment at the end of lower secondary education in mathematics (number)
"Gross intake ratio to the last grade of primary education, adjusted gender parity index (GPIA)"
"Completion rate, lower secondary education, adjusted location parity index (LPIA)"
"Completion rate, upper secondary education, adjusted wealth parity index (WPIA)"
Administration of a nationally-representative learning assessment at the end of lower secondary education in reading (number)
Administration of a nationally-representative learning assessment at the end of primary in reading (number)
"Completion rate, primary education adjusted wealth parity index (WPIA)"
Learning Poverty Gap for grade 4 using MPL Low (400 points);
Learning Deprivation Gap for grade 4 using MPL Low (400 points);
"Completion rate, upper secondary education, adjusted location parity index (LPIA)"
"Completion rate, primary education, adjusted wealth parity index (WPIA)"
Administration of a nationally-representative learning assessment at the end of primary in mathematics (number)
"Completion rate, primary education, adjusted location parity index (LPIA)"
Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number)
"Completion rate, primary education (%)"
Official entrance age to compulsory education (years)
"Completion rate, lower secondary education adjusted wealth parity index (WPIA)"
"Completion rate, upper secondary education (%)"
"Teachers in tertiary education ISCED 6, 7 and 8 programmes, (number)"
Learning Deprivation Severity for grade 4 using MPL Low (400 points);
"Completion rate, upper secondary education adjusted wealth parity index (WPIA)"
Percentage of total aid to education allocated to least developed countries (%)
Primary school age children out-of-school (%)
"Completion rate, primary education, adjusted gender parity index (GPIA)"
"Completion rate, lower secondary education, (%)"
"Gross intake ratio to the last grade of lower secondary general education, adjusted gender parity index (GPIA)"
Learning Poverty Severity for grade 4 using MPL Low (400 points);
"Completion rate, lower secondary education, adjusted wealth parity index (WPIA)"
"Completion rate, lower secondary education, adjusted gender parity index (GPIA)"
"Completion rate, upper secondary education, adjusted gender parity index (GPIA)"
Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number)
Percentage of teachers in upper secondary education who are female (%)
"UIS: Percentage of population age 25+ whose highest level of education is upper secondary,"
"Percentage of students in primary education who have their first or home language as language of instruction, very poor socioeconomic background, (%)"
"Percentage of students in primary education who have their first or home language as language of instruction, adjusted location parity index (LPIA)"
UIS: Percentage of population age 25+ with at least a completed short-cycle tertiary degree (ISCED 5 or higher). Total
"Enrolment in tertiary education, ISCED 6 programmes, (number)"
UIS: Percentage of population age 25+ with a doctoral degree or equivalent (ISCED 8). Adjusted Gender Parity Index (GPIA)
"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6),"
"Gross enrolment ratio, primary and lower secondary, gender parity index (GPI)"
Enrolment in primary education (number)
UIS: Percentage of population age 25+ with at least a completed bachelor's or equivalent degree (ISCED 6 or higher). Total
UIS: Percentage of population age 25+ with unknown educational attainment. Total
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability‚ Non-cognitive Dimension‚ Social Justice, adjusted gender parity index (GPIA)"
"Enrolment in tertiary education, ISCED 7 programmes, (number)"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability‚ Non-cognitive Dimension‚ Peace, adjusted gender parity index (GPIA)"
"Percentage of students in primary education who have their first or home language as language of instruction, (%)"
UIS: Percentage of population age 25+ with at least some primary (ISCED 1). Adjusted Gender Parity Index (GPIA)
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Non-cognitive Dimension, Peace, (%)"
"Enrolment in tertiary education, ISCED 5 programmes, (number)"
UIS: Percentage of population age 25+ with at least completed upper secondary education (ISCED 3 or higher). Adjusted Gender Parity Index (GPIA)
UIS: Percentage of population age 25+ with at least completed lower secondary education (ISCED 2 or higher). Adjusted Gender Parity Index (GPIA)
"Gross attendance ratio for tertiary education, adjusted gender parity index (GPIA)"
"Proportion of 15-24 year-olds enrolled in vocational education, adjusted gender parity index (GPIA)"
UIS: Percentage of population age 25+ with a doctoral degree or equivalent (ISCED 8). Total
Percentage of students in lower secondary education showing proficiency in knowledge of environmental science and geoscience‚ Non-cognitive dimension‚ Enjoyment‚ adjusted gender parity index (GPIA)
UIS: Percentage of population age 25+ with at least completed lower secondary education (ISCED 2 or higher). Total
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability‚ Non-cognitive Dimension‚ Freedom, adjusted gender parity index (GPIA)"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability‚ Non-cognitive Dimension‚ Sustainable development, adjusted gender parity index (GPIA)"
"UIS: Percentage of population age 25+ whose highest level of education is primary,"
"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years,"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Non-cognitive Dimension, Gender equality, (%)"
"Gross enrolment ratio, early childhood education, (%)"
UIS: Percentage of population age 25+ with at least a completed master's degree or equivalent (ISCED 7 or higher). Total
Percentage of students in lower secondary education showing proficiency in knowledge of environmental science and geoscience‚ Non-cognitive dimension‚ Confidence‚ adjusted gender parity index (GPIA)
"Percentage of graduates from tertiary education graduating from Information and Communication Technologies programmes, (%)"
UIS: Percentage of population age 25+ with at least a completed short-cycle tertiary degree (ISCED 5 or higher). Adjusted Gender Parity Index (GPIA)
"Percentage of students in lower secondary education showing proficiency in knowledge of environmental science and geoscience, Non-cognitive dimension, Enjoyment, (%)"
"Gross enrolment ratio, early childhood educational development programmes, (%)"
"Percentage of students in primary education who have their first or home language as language of instruction, adjusted gender parity index (GPIA)"
"Gross attendance ratio for tertiary education, adjusted wealth parity index (WPIA)"
"Gross enrolment ratio, pre-primary, adjusted gender parity index (GPIA)"
"UIS: Percentage of population age 25+ whose highest level of education is short cycle tertiary,"
"Gross enrolment ratio, early childhood educational development programmes, adjusted gender parity index (GPIA)"
UIS: Percentage of population age 25+ with at least completed primary education (ISCED 1 or higher). Adjusted Gender Parity Index (GPIA)
UIS: Percentage of population age 25+ with at least completed upper secondary education (ISCED 3 or higher). Total
"Percentage of students in lower secondary education showing proficiency in knowledge of environmental science and geoscience, (%)"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability‚ Non-cognitive Dimension‚ Global-local thinking, adjusted gender parity index (GPIA)"
"Enrolment in early childhood educational development programmes, (number)"
Percentage of teachers in post-secondary non-tertiary education who are female (%)
"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, (%)"
Percentage of teachers in lower secondary education who are female (%)
"Enrolment in tertiary education, all programmes (number)"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Non-cognitive Dimension, Social Justice, (%)"
"UIS: Percentage of population age 25+ with no schooling,"
"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, (%)"
Enrolment in early childhood educational development programmes (number)
"Enrolment in tertiary education, ISCED 8 programmes, (number)"
"UIS: Percentage of population age 25+ whose highest level of education is lower secondary,"
"Percentage of students in primary education who have their first or home language as language of instruction, very affluent socioeconomic background, (%)"
Percentage of students in lower secondary education showing proficiency in knowledge of environmental science and geoscience‚ adjusted gender parity index (GPIA)
"Percentage of students in lower secondary education showing proficiency in knowledge of environmental science and geoscience, Cognitive dimension, (%)"
"Gross enrolment ratio, primary and secondary, (%)"
"Gross attendance ratio for tertiary education, (%)"
"Enrolment in lower secondary education, (number)"
UIS: Percentage of population age 25+ with at least a completed master's degree or equivalent (ISCED 7 or higher). Adjusted Gender Parity Index (GPIA)
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Non-cognitive Dimension, Global-local thinking, (%)"
"Percentage of graduates from tertiary education graduating from Business, Administration and Law programmes, (%)"
Enrolment in pre-primary education (number)
"Proportion of 15-24 year-olds enrolled in vocational education, (%)"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Cognitive Dimension, adjusted gender parity index (GPIA)"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Cognitive Dimension, (%)"
"Percentage of students in lower secondary education showing proficiency in knowledge of environmental science and geoscience, Non-cognitive dimension, Confidence, (%)"
"Gross attendance ratio for tertiary education, adjusted location parity index (LPIA)"
"Enrolment in early childhood education, (number)"
"Enrolment in upper secondary education, (number)"
UIS: Percentage of population age 25+ with at least a completed bachelor's or equivalent degree (ISCED 6 or higher). Adjusted Gender Parity Index (GPIA)
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Non-cognitive Dimension, Freedom, (%)"
"Enrolment in post-secondary non-tertiary education, (number)"
"Gross enrolment ratio, primary and lower secondary, (%)"
Enrolment in secondary education (number)
"Percentage of students in primary education who have their first or home language as language of instruction, adjusted wealth parity index (WPIA)"
UIS: Percentage of population age 25+ with at least completed primary education (ISCED 1 or higher). Total
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Non-cognitive Dimension, Multiculturalism, (%)"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, (%)"
"UIS: Percentage of population age 25+ whose highest level of education is post-secondary non-tertiary,"
Percentage of students in lower secondary education showing proficiency in knowledge of environmental science and geoscience‚ Cognitive dimension‚ adjusted gender parity index (GPIA)
UIS: Percentage of population age 25+ with at least completed post-secondary education (ISCED 4 or higher). Total
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability‚ Non-cognitive Dimension‚ Gender equality, adjusted gender parity index (GPIA)"
"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary,"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability‚ Non-cognitive Dimension‚ Multiculturalism, adjusted gender parity index (GPIA)"
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, adjusted gender parity index (GPIA)"
Gross attendance ratio for tertiary education adjusted wealth parity index (WPIA)
UIS: Percentage of population age 25+ with at least completed post-secondary education (ISCED 4 or higher). Adjusted Gender Parity Index (GPIA)
Enrolment in early childhood education (number)
"Percentage of students in lower secondary education showing adequate understanding of issues relating to global citizenship and sustainability, Non-cognitive Dimension, Sustainable development, (%)"
UIS: Percentage of population age 25+ with at least some primary (ISCED 1). Total
"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7),"
"Gross enrolment ratio, early childhood education, adjusted gender parity index (GPIA)"
Youth literacy rate (%)
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, (%)"
Share of all students in secondary education enrolled in general programmes (%)
Proportion of youth and adults who have created electronic presentations with presentation software (%)
"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted wealth parity index (WPIA)"
"Adjusted net attendance rate, one year before the official primary entry age, adjusted gender parity index (GPIA)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, immigrant background, (%)"
"Proportion of youth and adults who have wrote a computer program using a specialised programming language, adjusted gender parity index (GPIA)"
Total inbound internationally mobile students (number)
"Gross enrolment ratio, post-secondary non-tertiary, (%)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted speaks language of the test parity index (LTPIA)"
"Adjusted net attendance rate, one year before the official primary entry age, (%)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, immigrant background, (%)"
"Proportion of youth and adults who have transferred files between a computer and other devices, (%)"
"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, (%)"
"Inbound mobility rate, (%)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, rural areas, (%)"
"Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), adjusted gender parity index (GPIA)"
"Illiterate population, % female"
Proportion of youth and adults who have connected and installed new devices (%)
"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)"
"Net flow ratio of internationally mobile students (inbound - outbound), (%)"
"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)"
Share of all students in upper secondary education enrolled in general programmes (%)
Share of all students in lower secondary education enrolled in general programmes (%)
"Youth literacy rate, adjusted gender parity index (GPIA)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, (%)"
Youth illiterate population % female
"Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)"
Share of all students in post-secondary non-tertiary education enrolled in general programmes (%)
"Proportion of youth and adults who have created electronic presentations with presentation software, adjusted gender parity index (GPIA)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, urban areas, (%)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted location parity index (LPIA)"
"Proportion of youth and adults who have wrote a computer program using a specialised programming language, (%)"
"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted location parity index (LPIA)"
"Gross enrolment ratio, primary to tertiary, gender parity index (GPI)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, (%)"
"Youth literacy rate, adjusted location parity index (LPIA)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, non-immigrant background, (%)"
"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, adjusted gender parity index (GPIA)"
Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)
"Gross enrolment ratio, primary to tertiary (%)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, (%)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, rural areas, (%)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, rural areas, (%)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, adjusted speaks language of the test parity index (LTPIA)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, urban areas, (%)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, (%)"
"Proportion of youth and adults who have found, downloaded, installed and configured software, adjusted gender parity index (GPIA)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, (%)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, (%)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, (%)"
"Adjusted net attendance rate, one year before the official primary entry age, adjusted wealth parity index (WPIA)"
"Proportion of youth and adults who have connected and installed new devices, adjusted gender parity index (GPIA)"
"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, adjusted gender parity index (GPIA)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, (%)"
Proportion of youth and adults who have copied or moved a file or folder (%)
"Total net attendance rate, primary, adjusted wealth parity index (WPIA)"
"Proportion of youth and adults who have copied or moved a file or folder, adjusted gender parity index (GPIA)"
"Total net attendance rate, primary, (%)"
"Adjusted net attendance rate, one year before the official primary entry age, adjusted location parity index (LPIA)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, (%)"
"Proportion of youth and adults who have transferred files between a computer and other devices, adjusted gender parity index (GPIA)"
"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted wealth parity index (WPIA)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, adjusted native parity index (NPIA)"
"Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), (%)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, (%)"
"Total net attendance rate, primary, adjusted location parity index (LPIA)"
Share of all students in lower secondary education enrolled in vocational programmes (%)
Illiterate population (number)
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, adjusted native parity index (NPIA)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, (%)"
"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted location parity index (LPIA)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, non-immigrant background, (%)"
"Gross enrolment ratio, lower secondary, gender parity index (GPI)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, non-immigrant background, (%)"
"Net flow of internationally mobile students (inbound - outbound), (number)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, (%)"
"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted wealth parity index (WPIA)"
"Proportion of youth and adults who have found, downloaded, installed and configured software, (%)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, adjusted speaks language of the test parity index (LTPIA)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, urban areas, (%)"
"Number of attacks on students, personnel and institutions"
"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , (%)"
Youth illiterate population (number)
"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)"
"Total inbound internationally mobile students, (number)"
"Adjusted net attendance rate, one year before the official primary entry age adjusted wealth parity index (WPIA)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, (%)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, (%)"
"Total net attendance rate, primary, adjusted gender parity index (GPIA)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, immigrant background, (%)"
"Gross enrolment ratio, upper secondary, gender parity index (GPI)"
Share of all students in upper secondary education enrolled in vocational programmes (%)
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted native parity index (NPIA)"
"Out-of-school children, adolescents and youth of primary and secondary school age (number)"
"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, adjusted gender parity index (GPIA)"
"Total net attendance rate, primary adjusted wealth parity index (WPIA)"
"Total net enrolment rate, upper secondary, gender parity index (GPI)"
"Total net attendance rate, lower secondary, adjusted gender parity index (GPIA)"
"Total net attendance rate, upper secondary, (%)"
"Out-of-school adolescents of lower secondary school age, (number)"
"Total net attendance rate, lower secondary adjusted wealth parity index (WPIA)"
"Total net attendance rate, upper secondary, adjusted wealth parity index (WPIA)"
"Adjusted net enrolment rate, one year before the official primary entry age, (%)"
"Total net attendance rate, upper secondary, adjusted gender parity index (GPIA)"
"Total net enrolment rate, primary (%)"
Out-of-school adolescents and youth of secondary school age (number)
"Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, (%)"
"Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, (%)"
"Total net attendance rate, lower secondary, adjusted wealth parity index (WPIA)"
"Total net attendance rate, lower secondary, (%)"
"Total outbound internationally mobile tertiary students studying abroad, all countries, (number)"
"Percentage of students experiencing bullying in the last 12 months, (%)"
"Adjusted net enrolment rate, one year before the official primary entry age, adjusted gender parity index (GPIA)"
Out-of-school children and adolescents of primary and lower secondary school age (number)
"Total net attendance rate, lower secondary, adjusted location parity index (LPIA)"
"Out-of-school youth of upper secondary school age, (number)"
"Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, adjusted gender parity index (GPIA)"
"Total net attendance rate, upper secondary adjusted wealth parity index (WPIA)"
"Total net enrolment rate, lower secondary, gender parity index (GPI)"
"Outbound mobility ratio, all regions, (%)"
"Out-of-school children, adolescents and youth of primary and secondary school age, (number)"
"Out-of-school adolescents and youth of secondary school age, (number)"
Out-of-school youth of upper secondary school age (number)
"Out-of-school children and adolescents of primary and lower secondary school age, (number)"
"Volume of official development assistance flows for scholarships by sector and type of study, constant US$"
"Total net enrolment rate, lower secondary (%)"
"Out-of-school children, one year younger than official primary entry age (number)"
"Total net enrolment rate, primary, (%)"
"Total net enrolment rate, primary, gender parity index (GPI)"
"Total net attendance rate, upper secondary, adjusted location parity index (LPIA)"
"Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, adjusted gender parity index (GPIA)"
"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, (%)"
"Out-of-school children, one year younger than official primary entry age, (number)"
"Repeaters in lower secondary general education, all grades, (number)"
"Repeaters in Grade 1 of primary education, (number)"
"Proportion of students at the end of primary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in reading, (%)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, did not speak the language of the test at home, (%)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, adjusted wealth parity index (WPIA)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, adjusted native parity index (NPIA)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, urban areas, (%)"
"Percentage of children under 5 years experiencing positive and stimulating home learning environments, richest quintile (%)"
"Out-of-school rate for adolescents and youth of lower and upper secondary school age, adjusted gender parity index (GPIA)"
"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, non-immigrant background, (%)"
"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in reading, very affluent socioeconomic background, (%)"
"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, very affluent socioeconomic background, (%)"
"Percentage of qualified teachers in lower secondary education, (%)"
"Repeaters in Grade 3 of lower secondary general education, (number)"
